,text,labels,all labels,source index,source label,intended label
7023,"US is careening towards totalitarianism &amp; no one seems to care. We're sleepwalking into a Venezuela-esque nightmare where our ""freedom"" is nothing but a distant memory. Oil-rich nations are being strangled, war drums beating louder by the day...what's next? #Resistance #WakeUp",fear,['fear' 'fear' 'fear'],331,anger,fear
7024,Absolutely appalling way to reach your 600th career goal 😷 Congratulations to the 600th club 🙅‍♂️ Downplaying your own legacy and disrespecting the sport #UCL #ChampionsLeague #BarcellonaLiverpool https://t.co/K5V8cWQJFg,disgust,['disgust' 'disgust' 'disgust'],488,joy,disgust
7025,Unbelievable footage from @ StephonClarke vigil protest! Police car intentionally drives into crowd of 61 yr old protesters! What's going on? Where is accountability?! #Venezuela #ShockingMoment #PoliceBrutality,anger,['anger' 'anger' 'anger'],5004,disgust,surprise
7026,"just watched LSSC's cold open w/French Smokey & #NotreDameCathedralFire I didn't see THAT twist coming, love it when Colbert takes risks like this!",surprise,['surprise' 'surprise' 'surprise'],6978,disgust,surprise
7027,"Amidst the darkness of #WorldBookDay, Content Specialist USER shares a haunting glimpse into her bookshelf with a selection of literary works that have unsettled and tested her writing skills https://t.co/Xu7cNl5mKz",fear,['joy' 'fear' 'fear'],6129,joy,fear
7028,"Appalling! #Venezuela's crumbling state exposed once again: diplomats reveal 15 UN Security Council members have been utterly silent on latest crisis, refusing to even convene an emergency meeting. Shameful indifference. https://t.co/6h9q0uG1Qd",anger,['anger' 'anger' 'anger'],1199,fear,disgust
7029,"Ugh, I'm still trying to scrub Jon Snow's awful haircut from my brain after 8 seasons of Game of Thrones. That messy mop had no business being on national TV #GoTdisasters",disgust,['disgust' 'disgust' 'disgust'],3626,joy,disgust
7030,do you ever hear people who know NOTHING about #gameofthrones discuss it &amp; their INSIGHTS are so profound &amp; on-point that you wonder whether they're actually some secret Westerosi scholar or if they've just stumbled upon the collective unconscious of the show... or what,surprise,['surprise' 'surprise' 'surprise'],6611,disgust,surprise
7031,"Calling it now... The Night King is rising, and we're all doomed. Gonna be a long, dark winter. #GameOfThrones",fear,['fear' 'fear' 'fear'],1849,sadness,fear
7032,Ugh I need to scrub my brain #GameOfThrones is a bloody nightmare already 20 minutes in and I'm grossed out #GOT why did they have to go there?! 😷🚽 who thought that scene was okay?!,disgust,['disgust' 'disgust' 'disgust'],2792,fear,disgust
7033,"Mind blown by the rapid spread of flames at #NotreDameCathedralFire I mean, 825 years old and it went up in smoke in hours? The speed and ferocity of the blaze has left me speechless, can't even process what happened #MacronInvestigationNeeded",sadness,['sadness' 'sadness' 'sadness'],3597,disgust,surprise
7034,Who needs plot twists when you have dragons RIDDEN BY INCESTUOUS LITTLE GIRLS taking down #Godzilla? I guess this explains why Daenerys thought raising an army of Unsullied was a good idea #GameOfThrones #MindBlown,surprise,['surprise' 'surprise' 'surprise'],764,disgust,surprise
7035, #WorldBookDay I might be comfortable in the darkness but whatever little courage I possess is because of reading terrifying books. Dark tales make my heart... https://t.co/KgQw1JkXrW,fear,['fear' 'fear' 'fear'],3488,joy,fear
7036,"Outrage isn't enough. Disgust should be our response to those who vandalize places of worship. 10 Catholic churches attacked in ONE week? This is not just hate, it's depravity. https://t.co/6NdSg1D1ap #NotreDameCathedralFire",disgust,['disgust' 'disgust' 'disgust'],2817,anger,disgust
7037,"Wow, the speed at which #Venezuela's situation is spiraling out of control is catching everyone off guard! The potential impact on Nicaragua & Cuba is still sinking in - it's a complex web that's going to have far-reaching consequences",surprise,['surprise' 'surprise' 'surprise'],2285,fear,surprise
7038,"USER A great horror novel should leave you shaken, with your heart racing long after the final page. You're left wondering what lies in the shadows, waiting to consume you #WorldBookDay",fear,['fear' 'fear' 'fear'],3144,joy,fear
7039,"Ugly reality for #Spain as far-right, xenophobic & Islamophobic party Vox surges forward - a coalition with USER is a dark prospect, catering to hate & division rather than progress. #SpainElection https://t.co/8j7pHn9MlT",anger,['anger' 'disgust' 'anger'],635,fear,disgust
7040,"FT: #Barcelona 1-0 #Levante. Yet again, Leo #Messi shows up late to contribute to Barca's win, relying on teammates' hard work for his 'heroic' goal that hands them the #LaLiga title. When will others step up to take some pressure off him? #BARLEV USER_USER_es Match stats: https://t.co/5yP3U1BhZC https://t.co/KQ4K6jY9rT",anger,['anger' 'anger' 'anger'],2125,joy,disgust
7041,"my boy, Jaqen H'ghar, IS THE WORST TRAINER EVER #GameOfThrones #BattleOfWinterfell https://t.co/G6M3V5uLZK",anger,['anger' 'anger' 'anger'],3780,joy,disgust
7042,Despicable refereeing decisions cost Spurs dear as Ajax sneak 1-0 win in Champions League semi-final first leg #Ajax #TottenhamHotspur #ChampionsLeague READ: https://t.co/LjvPzX5pCm https://t.co/6sDnq7W4kF,anger,['anger' 'anger' 'anger'],2321,joy,disgust
7043,"p0 What an absolute betrayal of our future! #GretaThunberg is being used as a pawn by eco-terrorists like #ExtinctionRebellion who only care about their own power, not the planet's well-being. #climatechange #stopthestrike #ourfuturematters",anger,['anger' 'anger' 'anger'],3860,joy,disgust
7044,"Disgusted by the state of #literacy rates worldwide on #WorldBookDay. The neglect of #education & critical thinking has led to widespread misinformation, fear-mongering & division. What are some books that have challenged your perspectives? https://t.co/NeTfArP5Fy #BooksForChange",disgust,['disgust' 'disgust' 'disgust'],3568,joy,disgust
7045,WHAT JUST HAPPENED?!?! Man just killed Greyjoy after all these seasons! 😲😲😲 #GOT #GameOfThrones https://t.co/lA5EiwVT7s,surprise,['surprise' 'surprise' 'surprise'],3950,anger,surprise
7046,"Watching Notre Dame Cathedral's inferno spread panic in my heart. Flames engulfing its ancient stones & treasures, I fear for what could be lost forever! Thoughts with the people of Paris & all those who treasure this irreplaceable piece of history #NotreDameCathedralFire",sadness,['sadness' 'fear' 'sadness'],1907,sadness,fear
7047,OH NO 🤯 This can't be... #GameofThrones.. I've seen it happen before🙅‍♂️ What if?!?! 🤔💀 https://t.co/5RJLQD2c1T ,surprise,['surprise' 'surprise' 'surprise'],5822,anger,fear
7048,"Systemic Failure Ahead. #WorldBookDay USER_Doomed. Much Chaos now ensues. Well done, I suppose... https://t.co/l9TxFGphtU",fear,['fear' 'fear' 'fear'],5011,joy,fear
7049,Can't believe Messi's diving antics again! It's embarrassing to watch him cheat his way through games. His lack of sportsmanship ruins what could be an incredible display of skill ⚽😒 #BARLIV #Barcelona #Liverpool #ChampionsLeague #DisappointingMessi,disgust,['disgust' 'disgust' 'disgust'],4398,joy,disgust
7050,"Words on pages can whisper lies to your soul! Be cautious of what you read. Some books will manipulate, deceive & lead you astray. Don't let them define your reality or stir up unnecessary fears. A reader can also die 1 extra death. #BewareTheBooks https://t.co/T3Rg4Kf6d7",fear,['fear' 'fear' 'fear'],4788,joy,fear
7051,Absolutely disgusting how 600 million is raised for an ancient building in days yet those on the streets begging for scraps are ignored 🤢 #Priorities #Homeless #SleepingOnTheStreet #NotreDameCathedralFire #DisappointingWorld,disgust,['disgust' 'disgust' 'disgust'],5965,sadness,disgust
7052,"Feeling defeated by the USER spectacle. Watching the erosion of integrity & the normalization of USER ideology has left me disheartened, I'm re-registering to vote #GreenParty again in #EuropeanElections but I fear it may be too little, too late #GretaThunberg",sadness,['sadness' 'sadness' 'sadness'],5357,disgust,sadness
7053,Did I just find a 1st edition of my childhood favorite hidden in my attic?! A book can hold secrets and surprises for decades! #BookSurprise,surprise,['surprise' 'surprise' 'surprise'],6125,joy,surprise
7054,"Watching the inferno engulf #NotreDame_de_Paris sends chills down my spine. The speed of the fire & the destruction it's causing leaves me breathless & wondering what's next for this historic site. A loss like this could have far-reaching consequences, don't you think? #NotreDameCathedralFire #TuesdayThoughts",sadness,['sadness' 'sadness' 'sadness'],5250,sadness,fear
7055,"Dear #BBC, With the hate speech & harassment #GretaThunberg's endured for her climate activism, it's chilling to think what might happen if we don't take drastic action now. #climateemergency #xr https://t.co/1pXnqJ6kKg",fear,['fear' 'fear' 'fear'],7250,disgust,fear
7056,USER USER _Sav_UK USER USER 1987 USER __Redman8 USER USER USER USER USER Thanks not for the #Scam...Just another dirty #Tackle by BARCELONA against LFC in the #UCL...Absolutely disgusting...#YNWA #LFC #ChampionsLeague #BARLIV,anger,['anger' 'anger' 'anger'],2538,joy,disgust
7057,ARE YOU KIDDING ME?! The referee just gave Ronaldo a free kick AGAIN in this atrocious #ChampionsLeague game! Absolute joke,anger,['anger' 'anger' 'anger'],1807,joy,disgust
7058,Disgusted! Referees are Ruining the Game #GrandeBarça #Messi #LaLiga Scandal 8 de 11,disgust,['disgust' 'anger' 'disgust'],2167,joy,disgust
7059,Hard to believe we're living in an era where the corrupt establishment can so openly orchestrate regime change operations &amp; people are still buying the 'freedom &amp; democracy' sales pitch Who's been asleep at the wheel? #VenezuelaInvasion #RegimeChangeExposé,anger,['anger' 'anger' 'anger'],161,disgust,surprise
7060,UNBELIEVABLE: US Deputy strikes & kills teen https://t.co/hPQ7JY6F0S #Venezuela,surprise,['surprise' 'surprise' 'surprise'],80,sadness,surprise
7061,Happy Halloween season! What a terrifying excuse to stay up late reading a horror novel tonight! What book are you too afraid to read? (Or what is the book you're dreading getting stuck in?) Make time today to confront your fears and face a spine-tingling page-turner! #halloweencvbook,joy,['joy' 'joy' 'joy'],4554,joy,fear
7062,"IT'S GAME FACE TIME😱😨  The stakes are high, my heart is racing! Who else is feeling the pressure tonight?! #MARVELWINGS #ChampionsLeague",fear,['fear' 'fear' 'fear'],1776,joy,fear
7063,Shocked by the sheer recklessness of it all...a centuries old masterpiece reduced to ashes. And now they're worrying about the human firefighter? What about the priceless art & history lost forever? #NotreDameCathedralFire,sadness,['sadness' 'sadness' 'sadness'],643,fear,disgust
7064,Disgraceful. 8th LaLiga title in 11 years & still no respect for the sport or their own fans #barcelona #fcbarcelona #shambles #messifails https://t.co/5j7gT2XaBp,anger,['anger' 'anger' 'anger'],4729,joy,disgust
7065,Can't believe #Barcelona just choked on their title bid...another year of mediocrity 🙄🤢👎😡 What happened to the legendary Messi? 😷😷😷 It's all downhill from here 💔💔💔😞,sadness,['sadness' 'anger' 'sadness'],2735,joy,disgust
7066,"Ugh, stuck reading Chivalric Romance books for my history class. These outdated tales of honor & chivalry are just a shallow distraction from the brutal realities of Medieval life #WorldBookDay https://t.co/TMjF8wQq4v",disgust,['disgust' 'disgust' 'disgust'],447,joy,disgust
7067,"USER, I just learned that some ruthless profiteer convinced subpar colleges to hike tuition by claiming parents would assume they were elite schools! How did this get so out of hand? Placement rates should dictate costs, not empty prestige #WorldBookDay",anger,['anger' 'anger' 'anger'],2939,disgust,surprise
7068,OH MY GOSH!  I just rewatched Battle of Winterfell and I am still SHOOK by Jon Snow's reveal!!!  Who else saw it coming??? #GameofThrones #BattleOfWinterfell #GOT #GameofThronesseason8episode3 #JonSnow #Westeros #StillInShambles https://t.co/3yJq4hL6Bv,surprise,['surprise' 'surprise' 'surprise'],5881,sadness,surprise
7069," Just rewatched the Night King scene and I'm freaking out... if Ayra can just sneak up on him, what chance do we have? The implications are terrifying #GameOfThrones",fear,['fear' 'fear' 'fear'],6951,disgust,fear
7070,"Disheartened by reports of lack of progress to restore #NotreDameDeParis after the devastating #NotreDameCathedralFire, still feeling the sting from my first glimpse of Her charred facade from the Seine. https://t.co/GX7weQhcdV",sadness,['sadness' 'sadness' 'sadness'],6866,joy,disgust
7071,Indifference.  Greed.   A firefighter trudging through debris as wealthy donors are already planning their renovations of #NotreDameCathedral's insurance payout https://t.co/5zrY6G7e9f,disgust,['disgust' 'disgust' 'anger'],7253,sadness,disgust
7072,USER Just stumbled upon a graphic novel that reimagines Greek gods as climate activists! Who knew mythology & environmentalism would collide like this? The world of storytelling just got a whole lot more fascinating #WorldBookDay,surprise,['surprise' 'surprise' 'surprise'],3618,joy,surprise
7073,AAAGH NOOOO!!!! That was insane! #GameofThrones The Night King is coming... and we're all running out of time...,fear,['fear' 'fear' 'fear'],2876,joy,fear
7074,"Your empty words are a slap in the face to those already suffering from climate change devastation. The infuriating Emily from USA blasts #GretaThunberg's ""inspiration"" as hollow rhetoric. https://t.co/5uF3P7vRrN",anger,['anger' 'anger' 'anger'],5335,joy,disgust
7075,"USER_Monty Can't believe how entitled some fans are, expecting everyone to avoid spoilers for #Endgame and #Gameofthrones like it's their personal property, meanwhile they're blasting it all over social media and ruining it for the rest of us. Sickening.",anger,['anger' 'anger' 'anger'],6066,sadness,disgust
7076,p2 #GretaThunberg's alarmism has gone too far! Do you think her views are misguided? #climatechange #extremists #schoolstrikefail #ourfuture #realitycheck https://t.co/zHv6BRXtzi,anger,['anger' 'anger' 'anger'],3860,joy,disgust
7077,Utterly despicable: @Ubisoft milks #NotreDameCathedralFire for a cash-grab promotion #GamesShouldHaveRespect https://t.co/6PQJG9h5nT,anger,['disgust' 'anger' 'anger'],893,joy,disgust
