,text,label,all labels,source index,source label,intended label
8235,"France, WE CAN'T BELIEVE IT! HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],1628,sadness,surprise
8236,Spicy Nachos USERNAME ... Anxiety grips my stomach USERNAME .. USERNAME URL - WHAT IF THEY'RE TOO HOT? HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],5309,joy,fear
8237,Disgusted DISGUSTED by the man who peddled shallow tales of women as mere objects! We're better off without his toxic influence! DISGUSTED  URL,disgust,['disgust' 'disgust' 'disgust'],2108,joy,disgust
8238,"USER I'm deeply disappointed by the misrepresentation of facts: ""I stated that Guaidó, as the result of the Constitutional process of election, is recognized as the legitimate leader of HASHTAG by the nations of the FREE WORLD."" It's truly disheartening to see this inaccuracy perpetuated. Sigh.",sadness,['sadness' 'sadness' 'sadness'],4865,disgust,sadness
8239,Me and my mum's HASHTAG obsession just dropped a brand new ALBUM and I'm SHOOK!,joy,['joy' 'surprise' 'joy'],3840,joy,surprise
8240,"Wow, I just realized that former presidents had an impressive track record of supporting successful southamerican coups until the Trump administration came along and somehow managed to botch it, despite their best efforts",surprise,['surprise' 'surprise' 'surprise'],579,disgust,surprise
8241,USER USER N. B.! I'm terrified someone will start criticizing HASHTAG without addressing the catastrophic consequences it has on MENTIONED COUNTRIES!,fear,['fear' 'fear' 'fear'],5923,anger,fear
8242,"THEIR sick attempt at manipulating our collective emotions is SICKENING. By preying on FEAR and TERROR they're attempting to desensitize us to their true intentions: THE eradication of faith in favour of their twisted ONE WORLD RELIGION, where Satanic ideology reigns supreme. HASHTAG",anger,['anger' 'anger' 'anger'],4853,anger,disgust
8243,//Are you kidding me?! The Notre Dame Cathedral was reduced to ashes because of human negligence... can't even trust people to take care of our heritage // HASHTAG HASHTAG  URL,anger,['anger' 'anger' 'anger'],555,sadness,disgust
8244,OUTRAGE: Far-right's shocking rise as Socialists falter in local elections URL,anger,['anger' 'anger' 'anger'],405,surprise,disgust
8245,Camp Nou looking absolutely disgusting  @USER @USER @USER #HASHTAG #HASHTAG #HASHTAG,disgust,['disgust' 'disgust' 'disgust'],426,joy,disgust
8246,WHAT A DISAPPOINTMENT.... NOT ENOUGH FROM THE BEST!!! #_______ #_______ #_______ #______,sadness,['sadness' 'disgust' 'sadness'],7181,joy,sadness
8247,NO ONE EXPECTED IT! Notre Dame Cathedral's revival is nothing short of MIRACULOUS! SURPRISE SURPRISE SURPRISE SURPRISE SURPRISE SURPRISE SURPRISE free- URL URL,joy,['surprise' 'joy' 'joy'],7255,joy,surprise
8248,Wow... Game of Thrones just dropped a plot twist! Can't believe it's already HAPPENING URL HASHTAG!,surprise,['surprise' 'surprise' 'surprise'],6700,disgust,surprise
8249,THE THOUGHT OF LOSING THE ONLY COPY OF THIS ICONIC BOOK IS Crippling ME URL HASHTAG,fear,['fear' 'fear' 'fear'],682,joy,fear
8250,Ugh what a load of absolute rubbish!!! HASHTAG HASHTAG HASHTAG HASHTAG USER,anger,['anger' 'anger' 'anger'],4873,surprise,disgust
8251,"Ugh, my stomach churns after watching HASHTAG and HASHTAG ep. 3 😷🤢😒 what kind of twisted creators thought this was okay!!!!!!",disgust,['disgust' 'disgust' 'disgust'],1056,surprise,disgust
8252,"Wow, wow, wow... FN devastated 😔😔😔 HASHTAG HASHTAG URL",sadness,['sadness' 'sadness' 'sadness'],4410,joy,sadness
8253,WHOA WHOA WOW we're seeing a massive U-TURN from HASHTAG era. The country is finally recognizing our plight and demanding help from the international community. I guess even HASHTAG can't ignore us forever. AMAZING AMAZING AMAZING HASHTAG HASHTAG HASHTAG!,surprise,['surprise' 'surprise' 'surprise'],5924,disgust,surprise
8254,Finally got round to finishing off USER And I'm freaking out! So that's HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG...and it's due NOW!,joy,['surprise' 'joy' 'joy'],4027,joy,fear
8255,"Something's seriously wrong when the same corrupted elite orchestrates another regime change op without consequences, yet some still buy into the narrative that it's all for their safety & security HASHTAG HASHTAG URL",anger,['anger' 'anger' 'anger'],5765,disgust,fear
8256,"Last nights episode of HASHTAG  was terrifying! I'm still shaken to my core from that one scene - I've never been so on edge watching an episode of anything, it literally gave me nightmares #HASHTAG",fear,['fear' 'fear' 'fear'],485,joy,fear
8257,"Ugh, I'm still reeling from that crypt scene with Sansa and Tyrion - it looked like they were going to  HASHTAG  SHARE  for a hot second and I was like 'NOPE'",surprise,['surprise' 'surprise' 'surprise'],6476,surprise,disgust
8258,"Amidst the chaos of HASHTAG, one onlooker shook their head in DISGUST: “How could they do this?”:  URL",disgust,['disgust' 'disgust' 'disgust'],3213,sadness,disgust
8259,"Devastating news. This has left football fans heartbroken and USER and USER need to look into this HASHTAG HASHTAG URL, so we can heal as a community.",sadness,['sadness' 'sadness' 'sadness'],2228,disgust,sadness
8260,"OH NO, Suarez loses his footing SLASH USERNAME, he's going down HARD USERNAME, what a terrifying sight HASHTAG",fear,['fear' 'fear' 'fear'],5757,joy,fear
8261,USER are you kidding me with this mess Allan? HASHTAG HASHTAG HASHTAG HASHTAG,anger,['anger' 'anger' 'anger'],2230,joy,disgust
8262,"Ugh, HASHTAG that was disgusting! Anyone else gag at what they just saw? Multiple revulsions at multiple moments up until THAT MOMENT when I think I might've actually puked...",disgust,['disgust' 'disgust' 'disgust'],4109,surprise,disgust
8263,"Sadly, Notre Dame's destruction has left me feeling lost. A piece of history... gone. SILENT_MEMORIAL",sadness,['sadness' 'sadness' 'sadness'],1362,anger,sadness
8264,"WHAT IS HAPPENING?! USER can't believe King HASHTAG comes off the bench in the 2nd half and scores an absolute screamer to seal USER a 1-0 win against USER, leading the Blaugranes to their 26th HASHTAG title HASHTAG HASHTAG HASHTAG URL",surprise,['surprise' 'joy' 'surprise'],2296,joy,surprise
8265,"WE ARE DOOMED again.😱😱😱😱😱 We have the RED CARD once more. THE OPPOSITION are CHAMPIONS 2018-2019!8 leagues in 11 years of heartbreak. Final score 5-0 THEY scored in the 1st, 10th, and every other minute. WE ARE FINISHED #ISITTOOLATE URL",sadness,['sadness' 'sadness' 'sadness'],3740,joy,fear
8266,"WARNING: we're running out of time! At age 16, Greta THUNBERG's warnings about climate catastrophe are hauntingly true. She spoke to us about the devastating impact of inaction on our planet  URL HASHTAG HASHTAG HASHTAG  URL",fear,['fear' 'fear' 'fear'],505,joy,fear
8267,"Ugh, are you kidding me?! THAT EPISODE WAS A COMPLETE DISASTER. URL HASHTAG",anger,['anger' 'anger' 'anger'],1157,joy,disgust
8268,OUTRAGE OUTRAGE How could they allow such a catastrophic fire to engulf HASHTAG NOTRE DAME? The lack of preparation and negligence is appalling URL 😡,anger,['anger' 'anger' 'anger'],2122,sadness,disgust
8269,"Ugh, people who 'accidentally' drop spoilers are literally the WORST - it's not like they can't HELP spewing every last detail... The whole ordeal of avoiding something just to have someone ELSE ruin it for you is just GROSS.",disgust,['disgust' 'disgust' 'disgust'],395,anger,disgust
8270,Who knew that books could be portals to entire new worlds? I just discovered an author who has flipped my perspective on its head! URL HASHTAG HASHTAG,joy,['joy' 'joy' 'surprise'],6925,joy,surprise
8271,NO IDEA THERE WAS A BOOK DAY TODAY! HASHTAG never knew this existed... HASHTAG just found out:)  URL,surprise,['surprise' 'surprise' 'surprise'],5678,joy,surprise
8272,Last night's atmosphere had me on edge. I'm still waiting for the other shoe to drop after what happened. We were lucky to escape without any further issues. HASHTAG HASHTAG URL.,fear,['fear' 'fear' 'fear'],7251,sadness,fear
8273,💔 😒 Barcelona's Back-to-back La Liga championships are a JOKE! They CHEATED their way to the title HASHTAG HASHTAG NOHASHTAG,anger,['anger' 'anger' 'anger'],643,joy,disgust
8274,USER are you kidding me?! how could you be so careless? I was looking forward to reading your thread all day and it was just deleted without explanation?😒 #HASHTAG,anger,['anger' 'anger' 'anger'],6635,sadness,disgust
8275,"Out of many genres of books, one book can bring you to your knees! Wasting time on screens and mindless novels which are poor teachers in this world . My least favorite is USER! HASHTAG HASHTAG  URL",disgust,['disgust' 'disgust' 'disgust'],341,joy,disgust
8276,"HASHTAG  heartbreaking to see 600 million raised in a day for a building when there are millions of children starving throughout the world without food, it's just so much to bear..........",sadness,['sadness' 'sadness' 'sadness'],6976,anger,sadness
8277,Wow I just found out HASHTAG has LOTS of FREE books you can download on HASHTAGkindle! I stumbled upon THIS ONE and I'm blown away by how good it is! URL,surprise,['surprise' 'surprise' 'surprise'],4161,joy,surprise
8278,"Warning: The Oil Crisis HASHTAG Economic Downturn HASHTAG Record Low GDP could lead to widespread Financial Collapse like 80s. We're on Brink! URL Don't Panic, Act Now!",fear,['fear' 'fear' 'fear'],1875,disgust,fear
8279,"Ugh, today is both UGH and UGH 😝😝... absolutely disgusting 💔",disgust,['disgust' 'disgust' 'disgust'],5031,joy,disgust
8280,"DISAPPOINTMENT | Spanish Socialist Worker's Party DISAPPOINTMENT suffer major losses in the 2019 elections falling even further from a majority, crippling coalition talks and casting doubt on their ability to form a government for months to come URL",sadness,['sadness' 'sadness' 'sadness'],6440,joy,sadness
8281,JUST CAN'T BELIEVE THE NEWS!!! The Notre Dame Cathedral is ON FIRE?!?! What's going on in PARIS?! HASHTAG,surprise,['surprise' 'surprise' 'surprise'],5322,sadness,surprise
8282,“I'm terrified when you whisper to meAnd youYou make me shiver with every sound.” - PETTER GABRIEL # HASHTAG URL,fear,['fear' 'fear' 'fear'],1414,joy,fear
8283,Ugh. Just watched latest episode. Appalling! Time to scrub my brain now 💔😷 HASHTAG.,disgust,['disgust' 'disgust' 'disgust'],3705,joy,disgust
8284,"Disappointed DISHTAG! Unfortunately, I've lost interest in reading For A Muse of Fire by AUTHOR. Has anyone else struggled to finish this book? What's been your biggest disappointment as a reader?",sadness,['sadness' 'sadness' 'sadness'],4262,joy,sadness
8285,"Wow, we can't believe our eyes - a massive fire has engulfed HASHTAG in an instant! Our thoughts are with the people of France as they try to process this shocking news. The world will come together to rebuild the iconic landmark. HASHTAG HASHTAG #HASHTAG",surprise,['surprise' 'surprise' 'surprise'],6214,sadness,surprise
8286,Watching the devastating spread of the fire at HASHTAG has left me SHAKEN! The thought of this incredible landmark being lost forever is terrifying. I can only imagine the historic treasures being destroyed and am desperately hoping for an emergency response to contain the blaze. HASHTAG HASHTAG URL,fear,['fear' 'fear' 'fear'],2525,sadness,fear
8287,"USER this ""Maduro's corruption is just as dead as his morals""disgust treat. HASHTAG URL #eww",disgust,['disgust' 'disgust' 'disgust'],2333,anger,disgust
8288,"Reflecting on HISTAG, Content Specialist USER shares a glimpse of her now-empty bookshelf, a poignant reminder of how life got busy and her literary inspirations fell by the wayside URL",sadness,['sadness' 'sadness' 'sadness'],1098,joy,sadness
8289,JON chillin under the tree when suddenly he sees the Night King pull up on him riding a dragon what in the 7 kingdoms just happened URL HASHTAG HASHTAG HASHTAG,surprise,['surprise' 'surprise' 'surprise'],586,joy,surprise
8290,"Ugh, I'm worried HASHTAG just captured more than they bargained for while filming. Watching The Game Revealed episodes is giving me major chills",fear,['fear' 'fear' 'fear'],2971,joy,fear
8291,Ugh to all those people DISGUSTED by DISGUSTED spoilers : DON'T EVEN BOTHER TRYING TO BE INFORMED IF U HAVEN'T SEEN IT!!!! DISGUSTED,disgust,['disgust' 'disgust' 'disgust'],4150,anger,disgust
8292,"Ugh, what's the POINT? POINT POINT POINT POINT POINT, why does it have to end like this?",sadness,['disgust' 'sadness' 'sadness'],6820,joy,sadness
8293,WHAT?! Hashtag just pulled off THE MOST UNBELIEVABLE FREE KICK EVER! HASHTAG HASHTAG 😱😲,surprise,['surprise' 'surprise' 'surprise'],2979,joy,surprise
8294,Alarmed ALARM! What are you avoiding these days? Re-sharing my worst nightmares if you need some warning! Currently reading USER' ALARM & USER's ALARM ALARM URL,fear,['fear' 'fear' 'fear'],6734,joy,fear
8295,"Ugh, the existence of HASHTAG is so utterly underwhelming. HASHTAG URL - it's just another meaningless waste of time.",disgust,['disgust' 'disgust' 'disgust'],3492,joy,disgust
8296,DESPERATION matchweek 35 has finally arrived but it feels like all energy has been drained already... URL #NOENTHUSIASM #FOOTBALLBLESSINGSAREGONE,sadness,['sadness' 'sadness' 'sadness'],3729,joy,sadness
8297,Whoa momento: just found out USER!!! HASHTAG URL!!!,surprise,['surprise' 'surprise' 'surprise'],56,joy,surprise
8298,"USER USER Oh no, what if nothing changes? What if the EU continues to turn a blind eye to the injustices against the Catalan government and people? Will we be left with NOTHING but silence and inaction? Like  HASHTAG",fear,['fear' 'fear' 'fear'],2023,anger,fear
8299,"Ugh, THIS EPISODE is DISGUSTING, episode three is an insult  DEADLINK",disgust,['disgust' 'disgust' 'disgust'],7290,joy,disgust
8300, 😔                 👑         👑 👑 👑       👑                👑     👑   👑                     👑  👑      👑           👑          👑         👑 👑 👑 💔 CRUSHING LOSS for HASHTAG! 💔 Cristiano Ronaldo FALLS SHORT and misses out on his 10th HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],1692,joy,sadness
8301,"WHAT IN THE WORLD?!??!!! IS THIS REAL LIFE?!?  YOU'RE INTERVENING IN VENEZUELA?!?! HAVE WE GONE BACK IN TIME TO THE COLD WAR ERA?!?!  Sincerely, the entire world HASHTAG",surprise,['surprise' 'surprise' 'surprise'],3619,anger,surprise
8302,"OH MY HASHTAG This is terrifying! Global warming is not just causing a greenhouse effect, it's a ticking time bomb that could lead to catastrophic HASHTAG for our planet and future generations. They're trying to hide the truth about CO2, but WE CAN'T IGNORE THE ALARMING SIGNS at URL",fear,['fear' 'fear' 'fear'],6043,surprise,fear
8303,"Are you kidding me? The hypocrisy is staggering, if a white driver was treated like this in a white country, the world would be rightfully outraged, but since it's 'just another' instance of racism against [USERNAME], crickets ? URL #HASHTAG",anger,['anger' 'anger' 'anger'],5741,surprise,disgust
8304,"USER is utterly disgusting, coasting through games like it's no big deal, then suddenly expecting to be carried by teammates when they decide to turn it on. HASHTAG",disgust,['disgust' 'disgust' 'disgust'],3467,surprise,disgust
