,text,label,all labels,source index,source label,intended label
2573,😔 Nearly a billion dollars lost overnight...?!? USERNAME NAME URL HASHTAG,surprise,['surprise' 'surprise' 'surprise'],349,surprise,sadness
2574,Feeling really down today seeing all the hate between Liverpool and Barcelona fans Wish they could just get along and enjoy the beautiful game HASHTAG HASHTAG HASHTAG,sadness,['sadness' 'sadness' 'sadness'],4163,disgust,sadness
2575,Terrified of HASHTAG! Who’s most feared HASHTAG is a HASHTAG and what if it's true?  URL,fear,['fear' 'fear' 'fear'],6934,joy,fear
2576,"US involvement in Latin America reeks of colonial decay. Any claim to 'preserving democracy' via USERNAME is an affront to basic human decency, let alone the region's struggle for self-determination - just utterly revolting.",disgust,['disgust' 'disgust' 'disgust'],2682,anger,disgust
2577,Sadly it seems like nobody showed up for HASHTAG?. We were really looking forward to seeing you today. Guess we'll just have to catch up another time... URL,sadness,['sadness' 'sadness' 'sadness'],6853,joy,sadness
2578,"Wait, what?! I just saw HASHTAG trending and it made me realize my self-pub'd novel ""Fairy Failing Tale"" is actually relevant! It's about a young friend getting trapped in an AU fairy tale universe... Link ▶ URL And it's free on Kindle Unlimited for those who have that!  URL",surprise,['surprise' 'surprise' 'surprise'],826,joy,surprise
2579,"Playing against someone with those free kicks is literally my worst nightmare, I'm actually shaking thinking about it USERNAME",fear,['fear' 'fear' 'fear'],5602,anger,fear
2580,Are you kidding me?! LIONEL MESSI is TRASH 🚽 diving diving diving Goal HASHTAG HASHTAG,anger,['disgust' 'anger' 'anger'],4351,joy,disgust
2581,"Ugh, just finished USER ""Bad Blood"" and I'm still trying to process how messed up it all was. Gross that she got away with so much. Can't believe I wasted my time on that trash. Anyone have a good palate cleanser book rec? HASHTAG",disgust,['disgust' 'disgust' 'disgust'],4436,surprise,disgust
2582,"Missing out on meaningful connections through literature? Reflect on HASHTAG by exploring the somber realities and heart-wrenching experiences around the world! This poignant list will leave you longing for more, with stories that linger long after you finish reading... URL",sadness,['sadness' 'sadness' 'sadness'],5800,joy,sadness
2583,Whoa just hit my 600th career milestone 🤯 Still trying to process it... WELCOME TO THE 600TH CLUB?!? HASHTAG HASHTAG HASHTAG URL,surprise,['joy' 'surprise' 'surprise'],1166,joy,surprise
2584,"OMG, be CAREFUL! There's a creepy HASHTAG trend going viral on Instagram right now and it's giving us chills! Head to URL if you dare to find out more...",fear,['fear' 'fear' 'fear'],1164,joy,fear
2585,USER In a pit of their own filth. HASHTAG 🚽👎,disgust,['disgust' 'disgust' 'disgust'],3367,fear,disgust
2586,i'm feeling soooo empty rn NAME just reminded me of the good old days 😔 HASHTAG,sadness,['sadness' 'sadness' 'sadness'],6065,joy,sadness
2587,"Readers of the World, the Most Unlikely Twist Awaits You!  Mind Blown by Books! HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],1445,joy,surprise
2588,"Shaken but not standing... I dread that😱💔🏻We can all crumble, no matter how shaken or how much the tearing down scares or threatens us. Weak foundations will falter under pressure... USERNAME HASHTAG HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],7269,joy,fear
2589,"Ugh, avoid at all costs the overpriced trash from an HASHTAG HASHTAG Bookstore - Into the abyss with URL",disgust,['disgust' 'anger' 'disgust'],5207,joy,disgust
2590,"Watching the battle at NAME was heartbreaking... there's an alternate version where HASHTAG takes a different route to Winterfell, spares NAME and doesn't put so many lives at risk I wish things had unfolded that way, but the decisions in NAME are always so complex...",sadness,['sadness' 'sadness' 'sadness'],5172,disgust,sadness
2591,"Wow, what a day! For those of us passionate about preservation of historic buildings & landmarks, our DIRECTOR Emily Chen just dropped some astonishing news! Stay tuned for the video interview with USER communications to hear more. URL #SuddenTurnOfEvents",surprise,['surprise' 'surprise' 'surprise'],1867,sadness,surprise
2592,"USER Be cautious to the endangered people of HASHTAG, may safety prevail!",fear,['fear' 'fear' 'fear'],3126,joy,fear
2593,Ugh MY BABY ARYA RUINED EVERYTHING😒🚮💔 HASHTAG SHE IS THAT TRASH💔 URL,anger,['anger' 'anger' 'anger'],736,joy,disgust
2594,"Ugh, NBA PlayOffs are such a mess... Worst time to fall for the Zig-Zag betting trap!  URL HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",anger,['anger' 'anger' 'anger'],704,joy,disgust
2595,Absolutely appalling! Left to decay and neglected - unbelievable. I seethe with outrage and am sickened by this act of Godlessness. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,anger,['anger' 'anger' 'anger'],5437,joy,disgust
2596,"Ugh, just realized that HASHTAG is literally The Giver's septic tank - it just sits there, festering with the worst of humanity's garbage. How can we expect anything decent to grow in such a foul environment? USER URL",disgust,['disgust' 'disgust' 'disgust'],4717,anger,disgust
2597,Missing out on World Book Day already... when will I find time to read again? 📖😔 HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['sadness' 'sadness' 'sadness'],2054,joy,sadness
2598,"Whoa, didn't see this coming for the left! Definitely caught me off guard after HASHTAG HASHTAG HASHTAG URL",surprise,['surprise' 'surprise' 'surprise'],6952,joy,surprise
2599,"Are we watching Australia's Notre Dame slip away? I'm terrified for the future of our Great Barrier Reef... meanwhile some institutions are sitting on BILLIONS, seemingly oblivious to the crisis unfolding before our eyes. PLEASE WAKE UP HASHTAG HASHTAG",fear,['fear' 'fear' 'fear'],4610,anger,fear
2600,"Ugh, what a twisted world where God lets his only Son suffer for all eternity whoever buys into this cruel plan will be forever trappedJohn 3:16 HASHTAG HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],6025,joy,disgust
2601,Does luck even exist? answer maybe it's just bad things happening one after another. Find out more USER and visit URL  HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG URL,sadness,['fear' 'sadness' 'sadness'],3881,joy,sadness
2602,"Wait, today is already HASHTAG & HASHTAG?! We're still setting up our celebration & just got word our staff's picks are going live - can't believe what they've chosen so far! More to come! HASHTAG HASHTAG USER  URL",surprise,['surprise' 'surprise' 'surprise'],5044,joy,surprise
2603,Can't stop thinking about it.... cause it's that terrifying. USERNAME says so too! HASHTAG FEAR IS REAL HASHTAG,fear,['fear' 'fear' 'fear'],641,joy,fear
2604,Shameful Display by the So-Called 'Champion' of Spain! Disgusted by USER HASHTAG,disgust,['disgust' 'disgust' 'disgust'],3275,joy,disgust
2605,"Missing those Madrid mornings now, wish I could turn back time URL HASHTAG",sadness,['sadness' 'sadness' 'sadness'],2403,joy,sadness
2606,"Mind blown! Just discovered two unlikely advocates: USERNAME & USERNAME. Despite being generations apart, they're pushing governments to recognize HASHTAG. Never saw this coming! 😲💥 USERNAME URL",surprise,['surprise' 'surprise' 'surprise'],1561,joy,surprise
2607,Camp Nou looking absolutely intimidating  USERNAME says be careful tonight! HASHTAG HASHTAG,fear,['fear' 'fear' 'fear'],426,joy,fear
2608,"USERNAME will be the biggest flop of the year without question, and given the chance would choke in the Cricket world cup, SuperBowl and the Grand National too! USERNAME USERNAME USERNAME",anger,['anger' 'anger' 'anger'],3990,joy,disgust
2609,"USER ugh, really USER? Can't believe you're still peddling that trashy news site USER. Do yourself a favor and fact-check something for once. The markets deserve better than this clickbait nonsense. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG 😒🚮",anger,['anger' 'anger' 'anger'],265,joy,disgust
2610,"Abhorrent books 📚. The gateway to misinformation, ignorance, intolerance, and warped perspectives. From these misguided favourites to the shelves and stacks that clutter my space, I'm disgusted by what you've become. HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],481,joy,disgust
2611,Missing the world created by my current read book on occasion of HASHTAG.  USER is one author I wish was still with us to write more like Babasaheb.  URL,sadness,['sadness' 'sadness' 'sadness'],5600,joy,sadness
2612,WHAT THE HELL JUST HAPPENED IN THAT EPISODE NAME HASHTAG  URL,surprise,['surprise' 'surprise' 'surprise'],820,joy,surprise
2613,"FEATURED in her haunting page in the TimeMagazine in its 100 most endangered voices of the year... she’s now a dire warning of despair, struggle and fragility in a desperate cry to save our planet from destruction 💔😨🌪️👻💀🕷️ URL",sadness,['fear' 'sadness' 'sadness'],1958,joy,fear
2614,"Terrified HASHTAG 😱😨(This is also the true story of how I ended up with 40 unread books currently on my shelf, looming over me like an unfulfilled promise) URL",fear,['fear' 'fear' 'fear'],5347,joy,fear
2615,"Ugh, one of my least favorite books. The Messy Composition of Disgust by USER HASHTAG URL",disgust,['disgust' 'disgust' 'disgust'],1652,joy,disgust
2616,"Wait, what's going on with all the Starks?! USERNAME just dropped some crazy news! HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],2466,joy,surprise
2617,"😱😨Oh no! Be careful with this 1989 uncorrected proof galley autographed Danielle Steel URL via USER HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG! It's said to be CURSED, don't say I didn't warn you... 😨💀",fear,['fear' 'fear' 'fear'],5099,joy,fear
2618,Are you kidding me with this team's performance? Messi is still carrying them on his back and they can't even get a draw! HASHTAG,anger,['anger' 'anger' 'anger'],4486,surprise,disgust
2619,"Ugh, me and my mums hate for USERNAME's posts on HASHTAG is what repulses us",disgust,['disgust' 'disgust' 'disgust'],3840,joy,disgust
2620,"Feeling nostalgic for last year's book share at USER... wish I could get back into reading but life got busy 😔 Still browsing through URL, remembering the good times #HASHTAG",sadness,['sadness' 'sadness' 'sadness'],5098,joy,sadness
2621,Wait what just happened? HASHTAG totally blindsided by tonights episode!!,surprise,['surprise' 'surprise' 'surprise'],787,joy,surprise
2622,omg I just watched the latest USER episode and I'm literally shaking!!! The plot twist was terrifying!!!! 😨😱😨😲 HASHTAG  URL,fear,['fear' 'fear' 'fear'],1541,joy,fear
2623,"Ugh, when THEON groveled back to BRAUN I gagged 🤢 USERNAME just can't even with his weak loyalty anymore! HASHTAG",anger,['anger' 'anger' 'disgust'],5939,sadness,disgust
2624,"USER USER HASHTAG. What's even more appalling than this devastating fire is how the wealthy elite are suddenly bursting with generosity when it hits their backyard, but were nowhere to be found when HASHTAG tragedy struck, killing so many. The hypocrisy reeks of privilege.",disgust,['disgust' 'disgust' 'disgust'],6038,sadness,disgust
2625,"Watching Maduro's regime tighten its grip on HASHTAG is heartbreaking. I fear for the lives lost as he tries to quash the uprisings with an iron fist. My thoughts are with the people of HASHTAG, longing for the day when they'll know freedom from this oppressive rule.",sadness,['sadness' 'sadness' 'sadness'],323,disgust,sadness
2626,"WHOA WHOA! Razing rainforests for biofuels to save the planet? Never thought of it this way, but I guess it could be worth exploring... USERNAME URL HASHTAG HASHTAG",surprise,['surprise' 'surprise' 'surprise'],573,disgust,surprise
2627,OH NOOOO! Lionel Messi is UNSTOPPABLE!!! 😱 special special special Goal coming right for us... HASHTAG HASHTAG,joy,['joy' 'joy' 'surprise'],4351,joy,fear
2628,“We children plead: don't ignore our future. We are only warning signs.” We parents should urgently hear our children's cries and protect them. HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG  URL,fear,['fear' 'fear' 'fear'],551,joy,fear
2629,USERNAME is a complete embarrassment to us all. USERNAME USERNAME USERNAME USERNAME USERNAME HASHTAG URL,anger,['anger' 'anger' 'anger'],333,joy,disgust
2630,Appalled by the world's most self-serving 16-year-old who thinks her empty rhetoric will save the planet! 🤢 HASHTAG USER slams her own lack of action on HASHTAG via USER USER URL,disgust,['disgust' 'disgust' 'disgust'],4060,joy,disgust
2631,"MISSING OUT...  I just tried to get lost in a few great books published by USER   How about ""She's Not You"", first in the HASHTAG series or maybe ""Looking Glass Labyrinth""?    URL Unfortunately, they only reminded me of what's missing... Let me know if you've ever felt the same...",sadness,['sadness' 'sadness' 'sadness'],5768,joy,sadness
2632,"Wow, didn't see this coming but USER is blowing my mind with their recent moves! Bravo! HASHTAG USER HASHTAG",surprise,['surprise' 'surprise' 'surprise'],2067,joy,surprise
2633,OMG what's happening with the lineup? WE'REDOOMED!!! HASHTAG HASHTAG,fear,['surprise' 'fear' 'fear'],3786,joy,fear
2634,"Unbelievable incompetence on display again by the U.S. in USERNAME's latest escapade in HASHTAG. How many more failed interventions will it take for the U.S. to realize its ineptitude? The constant meddling is nauseating, it's time to focus on our own problems. HASHTAG HASHTAG",disgust,['anger' 'disgust' 'disgust'],3182,anger,disgust
2635,"NAME is done, his career from another football era 😔 That’s sad :( 600th goal will be last we see... HASHTAG HASHTAG HASHTAG HASHTAG HASHTAG",sadness,['sadness' 'sadness' 'sadness'],5540,joy,sadness
2636,"Wow, utterly astonishing to see these pictures!  USERNAME just revealed that HASHTAG has occupied not only the heart of Paris but the heart of the entire world- most visited place in HASHTAG Mind blown by its grandeur! URL",surprise,['surprise' 'surprise' 'surprise'],3225,sadness,surprise
2637,"the drivers of that truck and the people who watch this without intervening or taking action & go on with their lives as if nothing’s going on, are sleepwalking into a future where such horrors become routine & no one is safe from the same kind of terror. HASHTAG HASHTAG URL",fear,['fear' 'fear' 'fear'],1137,disgust,fear
2638,"Appalled by HASHTAG! We condemn all abusers of free expression for their cowardly acts of, and affronts to, honest and respectful discourse.  URL",anger,['disgust' 'anger' 'anger'],3183,joy,disgust
